6000,11
6000,13
6000,12
6000,12
6000,12
6000,11
6000,12
6000,14
6000,14
6000,11
6000,15
6000,12
6000,12
6000,12
6000,12
6000,13
8000,28
8000,36
8000,24
8000,19
8000,21
8000,21
8000,22
8000,21
8000,21
8000,30
8000,22
8000,19
8000,24
8000,20
8000,21
8000,21
8000,21
8000,23
8000,22
8000,21
8000,20
8000,20
8000,20
8000,21
8000,23
8000,19
8000,21
8000,19
8000,21
8000,20
8000,20
8000,23
8000,26
8000,21
8000,22
8000,20
8000,21
8000,22
8000,20
8000,20
8000,21
8000,25
8000,20
8000,20
8000,19
8000,21
8000,21
8000,20
8000,20
8000,19
8000,21
8000,21
8000,20
8000,19
8000,20
8000,21
8000,20
8000,21
8000,20
8000,19
8000,21
8000,20
8000,21
8000,24
8000,21
8000,22
8000,21
8000,21
8000,20
8000,20
8000,20
8000,21
8000,21
8000,20
8000,19
8000,19
8000,23
8000,19
8000,20
8000,20
8000,19
8000,20
8000,20
8000,21
8000,24
8000,22
8000,20
8000,19
8000,19
8000,23
8000,24
8000,20
8000,21
8000,21
8000,22
8000,21
8000,22
8000,21
8000,35
8000,23
